timestamp,baseline_forecast,baseline_vol,realised_var,rs_forecast,rs_vol,regime
2025-12-17 10:00:00,1.4299034244404143e-05,0.00378140638445594,5.183541485271635e-05,1.0921867569590139e-05,0.003304824892424732,0
2025-12-17 11:00:00,2.0796725274624645e-05,0.004560342670745768,2.6792179503704405e-05,1.839764382552641e-05,0.004289247466109459,0
2025-12-17 12:00:00,2.2291262321004498e-05,0.004721362337398444,2.4564834412703577e-06,1.9809046203122945e-05,0.004450735467664074,0
2025-12-17 13:00:00,1.9746518689346482e-05,0.004443705513346545,6.175093293550122e-06,1.6645024207860638e-05,0.004079831394538338,0
2025-12-17 14:00:00,1.821431386111333e-05,0.004267823082218068,4.582714786978856e-06,1.4843857049460203e-05,0.0038527726444030153,0
2025-12-17 15:00:00,1.6695982752583683e-05,0.004086071799734273,7.124252790096181e-06,1.3169555564051232e-05,0.0036289882287011115,0
2025-12-17 16:00:00,1.5831984821248055e-05,0.003978942676295809,6.6652745423812586e-06,1.2316818632181342e-05,0.003509532537558434,0
2025-12-17 17:00:00,1.5044067405772001e-05,0.0038786682515745017,1.1881536666300736e-05,1.1575741144779666e-05,0.0034023140867326853,0
2025-12-17 18:00:00,1.520175064061251e-05,0.0038989422463807425,4.3588060312304924e-09,1.19141105445504e-05,0.003451682277462745,0
2025-12-17 19:00:00,1.3485613027099864e-05,0.0036722762732533977,5.142807301891293e-05,1.0098313174987759e-05,0.0031777843185130986,0
2025-12-17 20:00:00,2.0058782530245724e-05,0.0044787032197105585,0.0006129962495877717,0.0005580130654532473,0.023622300172786884,1
2025-12-17 21:00:00,0.00011283444008842487,0.010622355675104505,0.001638032063231805,0.0005588647754033167,0.02364032096658835,1
2025-12-17 22:00:00,0.00034917063198146363,0.01868610799448252,3.6041637773914e-05,0.00019804081415244337,0.014072697472497708,2
2025-12-17 23:00:00,0.00029606237873073605,0.017206463283625024,2.0074513421118603e-05,0.00016786091943117004,0.012956115136535721,2
2025-12-18 00:00:00,0.000249534808860877,0.015796670815740797,8.162091079895155e-05,0.00014185317095820985,0.011910212884672124,2
